dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_lambda_pos,hp_lambda_neg,hp_score_ratio,diag_mode,diag_lambda_pos,diag_lambda_neg,diag_degree_norm,diag_feature_risk_mean,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_consistency_weight,diag_num_checkpoints,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean,hp_num_views,hp_edge_dropout_rates,hp_use_gradient_confidence,hp_gradient_abstention_threshold,hp_checkpoint_control,diag_num_views,diag_use_gradient_confidence,diag_gradient_abstention_threshold,diag_feature_sim_mean,diag_raw_edge_score_mean,diag_raw_edge_score_std,diag_node_instability_mean,diag_node_entropy_mean,diag_node_jsd_mean,diag_node_confidence_mean,diag_projection_ratio,diag_residual_mean,diag_residual_std,diag_abstention_fraction,diag_edge_score_mean,diag_edge_score_std,diag_gradient_confidence_mean,diag_gradient_confidence_std,diag_projection_beta,diag_alpha,diag_residual_feature_sim_corr,diag_residual_auc
CiteSeer,feature_similar_cross_class,0.3,1,Feature-only,feature_only,GCN,0.561,0.5416276166305156,0.554,0.3423499577345731,0.2967032967032967,0.3178963893249608,0.19993239817475073,0.5658272504806519,0.6016054153442383,11834,9468,0.9143133163452148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,1,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.552,0.5329787166818171,0.542,0.1132713440405748,0.09816849816849817,0.10518053375196232,0.19993239817475073,0.5658272504806519,0.5642163157463074,11834,9468,1.4942660331726074,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.832711398601532,7.461573403588773e-08,5.043989972364216e-07,4.297832560951065e-07,0.30000001192092896,0.2776533365249634,0.6116310022724785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,1,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.563,0.5442051540667865,0.562,0.24091293322062554,0.2087912087912088,0.2237048665620094,0.19993239817475073,0.5658272504806519,0.5844951272010803,11834,9468,2.2124691009521484,0.1,0.5,0.3,,0.1,0.5,,0.832711398601532,,,,0.2930909991264343,0.3451370894908905,0.4246766707223649,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,2.1845409037268837e-07,0.9385668039321899,0.7525198459625244,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,1,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.576,0.5592522299334952,0.562,0.5021132713440406,0.4351648351648352,0.4662480376766091,0.19993239817475073,0.5658272504806519,0.6349809765815735,11834,9468,3.0676591396331787,,,0.3,,,,,0.832711398601532,,,,,,0.8154422320503164,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.16728857159614563,0.6775329113006592,0.3688001334667206,0.5000000596046448,0.7709820866584778,0.11006822437047958,0.7210189700126648,0.0001512988528702408,0.5,0.2887117266654968,0.10005070269107819,0.7268864512443542,0.3302719295024872,1.0,0.0,0.012300879694521427,0.5,-0.000162899203132838,0.6373739031911265
CiteSeer,feature_similar_cross_class,0.3,1,Random-Matched,random_matched,GCN,0.544,0.5229675446266416,0.55,0.2256973795435334,0.1956043956043956,0.20957613814756673,0.19993239817475073,0.5658272504806519,0.5656949877738953,11834,9468,0.8107161521911621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,2,Feature-only,feature_only,GCN,0.554,0.5340266471131884,0.592,0.3474218089602705,0.3010989010989011,0.3226059654631083,0.19993239817475073,0.5658272504806519,0.6024503707885742,11834,9468,1.0196845531463623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,2,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.531,0.5176965500358581,0.542,0.11665257819103973,0.1010989010989011,0.10832025117739404,0.19993239817475073,0.5658272504806519,0.5652725100517273,11834,9468,1.623246431350708,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8331797122955322,2.7074230857238035e-08,4.5789101932314225e-07,4.3081672629341483e-07,0.30000001192092896,0.280804842710495,0.6115591423807593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,2,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.542,0.5290164607901361,0.56,0.24344885883347422,0.210989010989011,0.2260596546310832,0.19993239817475073,0.5658272504806519,0.5847063660621643,11834,9468,2.1687777042388916,0.1,0.5,0.3,,0.1,0.5,,0.8331797122955322,,,,0.29104575514793396,0.35429471731185913,0.421132762960531,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,4.782741669373536e-08,0.9462565183639526,0.726662278175354,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,2,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.543,0.5248143127580583,0.598,0.5054945054945055,0.4380952380952381,0.46938775510204084,0.19993239817475073,0.5658272504806519,0.6349809765815735,11834,9468,3.0259931087493896,,,0.3,,,,,0.8331797122955322,,,,,,0.8244468478211888,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.16682027280330658,0.6790487170219421,0.38011398911476135,0.5000000596046448,0.7765389680862427,0.11172306537628174,0.7199631333351135,0.001910532359033823,0.5,0.2887117266654968,0.10005070269107819,0.7251247763633728,0.3318948447704315,1.0,0.0,0.04371148347854614,0.5,-0.0023899120278656483,0.6453487417678982
CiteSeer,feature_similar_cross_class,0.3,2,Random-Matched,random_matched,GCN,0.544,0.5229045705404278,0.562,0.23245984784446322,0.20146520146520147,0.21585557299843014,0.19993239817475073,0.5658272504806519,0.5654837489128113,11834,9468,1.0298876762390137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,3,Feature-only,feature_only,GCN,0.583,0.5674942591819169,0.57,0.3448858833474218,0.2989010989010989,0.3202511773940345,0.19993239817475073,0.5658272504806519,0.6020278930664062,11834,9468,0.9518566131591797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,3,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.526,0.5122125106584636,0.53,0.1132713440405748,0.09816849816849817,0.10518053375196232,0.19993239817475073,0.5658272504806519,0.5637938380241394,11834,9468,1.0808427333831787,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8329795002937317,5.065021468908526e-06,2.466104160703253e-05,1.95960183191346e-05,0.29999998211860657,0.2778373956680298,0.6054253815897049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,3,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.576,0.5638835321501222,0.534,0.21893491124260356,0.18974358974358974,0.2032967032967033,0.19993239817475073,0.5658272504806519,0.5809041261672974,11834,9468,1.9577140808105469,0.1,0.5,0.3,,0.1,0.5,,0.8329795002937317,,,,0.29802513122558594,0.3505900800228119,0.4046267148200364,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.026780793722537e-07,0.9472283124923706,0.7540199756622314,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,3,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.59,0.57651951905271,0.584,0.5105663567202029,0.4424908424908425,0.4740973312401884,0.19993239817475073,0.5658272504806519,0.6358259320259094,11834,9468,2.8069865703582764,,,0.3,,,,,0.8329795002937317,,,,,,0.8203054487984188,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.16702048480510712,0.6188525557518005,0.2855634391307831,0.5000000596046448,1.5779458284378052,0.01727989688515663,0.37728819251060486,8.042875560931861e-05,0.5,0.2887117266654968,0.10005070269107819,0.7240782380104065,0.33163148164749146,1.0,0.0,0.008968587033450603,0.5,-6.362870044540614e-05,0.639021007551324
CiteSeer,feature_similar_cross_class,0.3,3,Random-Matched,random_matched,GCN,0.54,0.5228585484148777,0.574,0.2231614539306847,0.1934065934065934,0.20722135007849293,0.19993239817475073,0.5658272504806519,0.5614702105522156,11834,9468,0.8765511512756348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,4,Feature-only,feature_only,GCN,0.538,0.5254850637569685,0.57,0.34657650042265425,0.30036630036630035,0.3218210361067504,0.19993239817475073,0.5658272504806519,0.6024503707885742,11834,9468,0.6698644161224365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,4,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.518,0.505839994365481,0.534,0.10566356720202874,0.09157509157509157,0.09811616954474096,0.19993239817475073,0.5658272504806519,0.5602027773857117,11834,9468,1.2724967002868652,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8329704999923706,4.886554961558431e-06,2.0688014046754688e-05,1.5801459085196257e-05,0.30000001192092896,0.28066185116767883,0.6049176146056637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,4,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.555,0.5377923230883243,0.576,0.22147083685545224,0.19194139194139195,0.2056514913657771,0.19993239817475073,0.5658272504806519,0.5825940370559692,11834,9468,1.9048089981079102,0.1,0.5,0.3,,0.1,0.5,,0.8329704999923706,,,,0.280496209859848,0.3602646589279175,0.40377920263684763,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,7.923496525563678e-08,0.9421159029006958,0.7252992391586304,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,4,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.551,0.5371993015753431,0.58,0.44970414201183434,0.38974358974358975,0.4175824175824176,0.19993239817475073,0.5658272504806519,0.6225179433822632,11834,9468,3.1055099964141846,,,0.3,,,,,0.8329704999923706,,,,,,0.7941567366435557,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.1670295149087906,0.5187489986419678,0.20389272272586823,0.5,1.0946580171585083,0.1728750467300415,0.5746527314186096,0.004205046221613884,0.5,0.2887117266654968,0.10005070269107819,0.7259905934333801,0.3306339383125305,1.0,0.0,-0.06484906375408173,0.5,0.0023027444258332253,0.5749824172605368
CiteSeer,feature_similar_cross_class,0.3,4,Random-Matched,random_matched,GCN,0.549,0.5312662204535548,0.582,0.22231614539306846,0.19267399267399268,0.206436420722135,0.19993239817475073,0.5658272504806519,0.5602027773857117,11834,9468,0.8163397312164307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,5,Feature-only,feature_only,GCN,0.568,0.552097655705503,0.584,0.3389687235841082,0.2937728937728938,0.314756671899529,0.19993239817475073,0.5658272504806519,0.6007604598999023,11834,9468,0.8700339794158936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,5,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.518,0.5058643307326582,0.556,0.09636517328825021,0.08351648351648351,0.08948194662480377,0.19993239817475073,0.5658272504806519,0.5602027773857117,11834,9468,1.2357842922210693,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8330554962158203,3.342482912671585e-08,5.982106472401938e-07,5.64785750611918e-07,0.30000001192092896,0.279798686504364,0.6001900706206507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,5,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.533,0.513644725599217,0.578,0.24344885883347422,0.210989010989011,0.2260596546310832,0.19993239817475073,0.5658272504806519,0.5870299935340881,11834,9468,2.069376230239868,0.1,0.5,0.3,,0.1,0.5,,0.8330554962158203,,,,0.28398215770721436,0.36137446761131287,0.4121504374360262,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.2693334383584443e-07,0.9440594911575317,0.7038639187812805,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,5,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.537,0.5182586212608831,0.586,0.5021132713440406,0.4351648351648352,0.4662480376766091,0.19993239817475073,0.5658272504806519,0.6360371708869934,11834,9468,2.749253749847412,,,0.3,,,,,0.8330554962158203,,,,,,0.8256548665160264,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.16694456338882446,0.6835978627204895,0.3713793158531189,0.5000000596046448,0.7721379995346069,0.12015140801668167,0.7207706570625305,0.0005610451335087419,0.5,0.2887117266654968,0.10005070269107819,0.7259333729743958,0.3320849537849426,1.0,0.0,0.023687392473220825,0.5,-0.0005502566345967352,0.6533325125372578
CiteSeer,feature_similar_cross_class,0.3,5,Random-Matched,random_matched,GCN,0.545,0.5261101250705896,0.582,0.23245984784446322,0.20146520146520147,0.21585557299843014,0.19993239817475073,0.5658272504806519,0.5673848986625671,11834,9468,0.7972228527069092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,6,Feature-only,feature_only,GCN,0.576,0.5412337877650817,0.564,0.3448858833474218,0.2989010989010989,0.3202511773940345,0.19993239817475073,0.5658272504806519,0.6020278930664062,11834,9468,0.656090497970581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,6,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.564,0.527633403194251,0.52,0.08199492814877431,0.07106227106227106,0.076138147566719,0.19993239817475073,0.5658272504806519,0.5566117763519287,11834,9468,1.0496151447296143,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8329898118972778,5.413839062384795e-06,2.0146340830251575e-05,1.4732502677361481e-05,0.29999998211860657,0.27853846549987793,0.5937726523622832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,6,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.561,0.5200004815921164,0.532,0.23584108199492815,0.2043956043956044,0.21899529042386184,0.19993239817475073,0.5658272504806519,0.5821715593338013,11834,9468,1.7834656238555908,0.1,0.5,0.3,,0.1,0.5,,0.8329898118972778,,,,0.2884792685508728,0.3596203923225403,0.40956774625491676,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,8.345981541424408e-07,0.9325671792030334,0.7380784153938293,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,6,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.574,0.5372966641371929,0.582,0.45815722738799664,0.39706959706959705,0.42543171114599687,0.19993239817475073,0.5658272504806519,0.6263202428817749,11834,9468,2.9807446002960205,,,0.3,,,,,0.8329898118972778,,,,,,0.7983968726060114,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.16701018810272217,0.5464575886726379,0.24171021580696106,0.5000000596046448,1.0137547254562378,0.19321906566619873,0.6098871827125549,0.002019962528720498,0.5,0.2887117266654968,0.10005070269107819,0.7257737517356873,0.3298981487751007,1.0,0.0,-0.044945891946554184,0.5,0.0013408816885203123,0.5815134192111345
CiteSeer,feature_similar_cross_class,0.3,6,Random-Matched,random_matched,GCN,0.568,0.5482738072048546,0.568,0.25443786982248523,0.2205128205128205,0.23626373626373628,0.19993239817475073,0.5658272504806519,0.5680186152458191,11834,9468,0.9670472145080566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,7,Feature-only,feature_only,GCN,0.559,0.5416943535850303,0.568,0.33136094674556216,0.28717948717948716,0.30769230769230765,0.19993239817475073,0.5658272504806519,0.5992817878723145,11834,9468,0.8786048889160156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,7,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.519,0.49563865823856035,0.516,0.10481825866441251,0.09084249084249084,0.09733124018838303,0.19993239817475073,0.5658272504806519,0.5606252551078796,11834,9468,1.2276911735534668,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8329015374183655,3.180896612775541e-08,4.447668402463023e-07,4.129578883294016e-07,0.30000001192092896,0.27917152643203735,0.6084036642911863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,7,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.556,0.5423178437911892,0.59,0.25443786982248523,0.2205128205128205,0.23626373626373628,0.19993239817475073,0.5658272504806519,0.5876637101173401,11834,9468,2.3882884979248047,0.1,0.5,0.3,,0.1,0.5,,0.8329015374183655,,,,0.27831441164016724,0.3636226952075958,0.41048510657473747,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,8.202998458273214e-08,0.9552137851715088,0.7513341903686523,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,7,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.592,0.5731111169923172,0.6,0.5316990701606086,0.4608058608058608,0.4937205651491366,0.19993239817475073,0.5658272504806519,0.641106903553009,11834,9468,3.1003191471099854,,,0.3,,,,,0.8329015374183655,,,,,,0.8304232088942107,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.1670984923839569,0.6728817820549011,0.37569645047187805,0.5000000596046448,0.8115155100822449,0.1374576985836029,0.7038353085517883,0.002654291922226548,0.5,0.2887117266654968,0.10005070269107819,0.7261976003646851,0.3320710361003876,1.0,0.0,0.05152199789881706,0.5,-0.0016004090430215001,0.6706285769005453
CiteSeer,feature_similar_cross_class,0.3,7,Random-Matched,random_matched,GCN,0.535,0.5041241868485301,0.556,0.23076923076923078,0.2,0.21428571428571427,0.19993239817475073,0.5658272504806519,0.5659062266349792,11834,9468,0.6792693138122559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,8,Feature-only,feature_only,GCN,0.543,0.5274738108359974,0.55,0.3448858833474218,0.2989010989010989,0.3202511773940345,0.19993239817475073,0.5658272504806519,0.6020278930664062,11834,9468,0.867546558380127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,8,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.527,0.5122573513868357,0.542,0.11158072696534235,0.0967032967032967,0.10361067503924647,0.19993239817475073,0.5658272504806519,0.5618926882743835,11834,9468,1.449263572692871,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8330569267272949,7.717353867064958e-08,5.937483820162015e-07,5.165748007129878e-07,0.30000001192092896,0.2798141539096832,0.6086650315121317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,8,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.541,0.524323658362695,0.562,0.25274725274725274,0.21904761904761905,0.23469387755102042,0.19993239817475073,0.5658272504806519,0.5847063660621643,11834,9468,2.337475061416626,0.1,0.5,0.3,,0.1,0.5,,0.8330569267272949,,,,0.2988183796405792,0.35350802540779114,0.44174641263832826,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,6.896902249309278e-08,0.9309616088867188,0.6814457178115845,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,8,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.565,0.5457092155352447,0.592,0.5190194420963652,0.44981684981684983,0.4819466248037677,0.19993239817475073,0.5658272504806519,0.6385720372200012,11834,9468,3.242100477218628,,,0.3,,,,,0.8330569267272949,,,,,,0.8272670870430099,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.16694307327270508,0.6725631356239319,0.3845272660255432,0.5,0.8188835978507996,0.09416299313306808,0.7032169699668884,0.005287772044539452,0.5,0.2887117266654968,0.10005070269107819,0.7251439690589905,0.33301645517349243,1.0,0.0,0.07272014021873474,0.5,-0.002569939475506544,0.6547343839523101
CiteSeer,feature_similar_cross_class,0.3,8,Random-Matched,random_matched,GCN,0.539,0.5186481001006173,0.538,0.24344885883347422,0.210989010989011,0.2260596546310832,0.19993239817475073,0.5658272504806519,0.569497287273407,11834,9468,0.6487133502960205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,9,Feature-only,feature_only,GCN,0.563,0.5398348614321103,0.572,0.3448858833474218,0.2989010989010989,0.3202511773940345,0.19993239817475073,0.5658272504806519,0.6020278930664062,11834,9468,0.8244905471801758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,9,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.513,0.48963051110766753,0.538,0.11834319526627218,0.10256410256410256,0.10989010989010989,0.19993239817475073,0.5658272504806519,0.5625264048576355,11834,9468,1.1260709762573242,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8332851529121399,7.785027264617383e-06,2.6709745725383982e-05,1.8924722098745406e-05,0.30000001192092896,0.28153717517852783,0.6129986738510464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,9,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.543,0.5214684204569731,0.552,0.23837700760777683,0.20659340659340658,0.22135007849293561,0.19993239817475073,0.5658272504806519,0.5842838883399963,11834,9468,2.0149412155151367,0.1,0.5,0.3,,0.1,0.5,,0.8332851529121399,,,,0.28954383730888367,0.3532833755016327,0.4414207497247919,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.4860962949114764e-07,0.9370880126953125,0.6868810653686523,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,9,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.565,0.5382720366077745,0.582,0.5114116652578191,0.4432234432234432,0.4748822605965463,0.19993239817475073,0.5658272504806519,0.6332910656929016,11834,9468,3.044574022293091,,,0.3,,,,,0.8332851529121399,,,,,,0.8240140790668031,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.1667148321866989,0.6634241938591003,0.357550710439682,0.5000000596046448,0.8618658781051636,0.12892593443393707,0.6848530769348145,9.881382538878825e-06,0.5000000596046448,0.2887117266654968,0.10005070269107819,0.7254847288131714,0.33258625864982605,1.0,0.0,0.0031435994897037745,0.5,0.00015453148807864636,0.6443450369197294
CiteSeer,feature_similar_cross_class,0.3,9,Random-Matched,random_matched,GCN,0.544,0.5221276264527022,0.558,0.2502113271344041,0.21684981684981686,0.23233908948194665,0.19993239817475073,0.5658272504806519,0.5665399432182312,11834,9468,0.8461103439331055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,0,Feature-only,feature_only,GCN,0.623,0.5981165622137424,0.648,0.9010989010989011,0.780952380952381,0.8367346938775511,0.19993239817475073,0.5913469791412354,0.7029995918273926,11834,9468,0.984421968460083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,0,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.599,0.5775967798386683,0.608,0.5798816568047337,0.5025641025641026,0.5384615384615385,0.19993239817475073,0.5913469791412354,0.6552598476409912,11834,9468,1.4515836238861084,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.853343665599823,-5.556357596248063e-09,7.624440740983118e-07,7.680005182919558e-07,0.29999998211860657,0.2486177384853363,0.8863697959919401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,0,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.588,0.5685217336163937,0.59,0.3702451394759087,0.3208791208791209,0.34379905808477235,0.19993239817475073,0.5913469791412354,0.6149134039878845,11834,9468,2.157043933868408,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.29730498790740967,0.2998027205467224,0.5895824883961968,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,2.0879916462490655e-07,0.9370880126953125,0.7159572243690491,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
