dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_score_ratio,hp_lambda_pos,hp_lambda_neg,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_lambda_pos,diag_lambda_neg,diag_consistency_weight,diag_num_checkpoints,diag_feature_risk_mean,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,diag_mode,diag_degree_norm,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,hp_num_views,hp_edge_dropout_rates,hp_use_gradient_confidence,hp_gradient_abstention_threshold,hp_checkpoint_control,diag_num_views,diag_use_gradient_confidence,diag_gradient_abstention_threshold,diag_skip_residualization,diag_feature_sim_mean,diag_raw_edge_score_mean,diag_raw_edge_score_std,diag_node_instability_mean,diag_node_entropy_mean,diag_node_jsd_mean,diag_node_confidence_mean,diag_projection_ratio,diag_residual_mean,diag_residual_std,diag_abstention_fraction,diag_edge_score_mean,diag_edge_score_std,diag_gradient_confidence_mean,diag_gradient_confidence_std,diag_projection_beta,diag_alpha,diag_residual_feature_sim_corr,diag_residual_auc,diag_raw_stability_auc,diag_feature_risk_auc
Wisconsin,feature_similar_cross_class,0.3,1,DegreeAwareRandom,degree_aware_random,GCN,0.5686274509803921,0.2999147485080989,0.5875,0.2,0.18248175182481752,0.19083969465648856,0.2100840336134454,0.14789916574954987,0.1425531804561615,1190,940,0.18689179420471191,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,1,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.5882352941176471,0.34950000000000003,0.6125,0.041666666666666664,0.0364963503649635,0.03891050583657587,0.2016806722689075,0.14789916574954987,0.1642105132341385,1190,950,0.7623887062072754,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.6419558525085449,-1.9011904441867955e-05,0.7909663915634155,0.34059613943099976,0.5,0.3138881325721741,0.4117240309715271,0.2870461862110732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,1,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.6078431372549019,0.36275946275946275,0.6375,0.0,0.0,0.0,0.2016806722689075,0.14789916574954987,0.1473684161901474,1190,950,0.47041869163513184,0.3,0.1,0.5,,,,,0.1,0.5,,,0.6419558525085449,,,,,0.30000001192092896,0.3151927888393402,0.29517419437095593,feature_pos_neg,False,-9.88604297162965e-05,0.0002659141318872571,0.0003647746052592993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,1,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.6666666666666666,0.4481273565144533,0.6875,0.06666666666666667,0.058394160583941604,0.0622568093385214,0.2016806722689075,0.14789916574954987,0.15368419885635376,1190,950,1.3765244483947754,0.3,,,,,200.0,stability_residual,,,,,0.6419558525085449,,,,,,,0.4157954291907054,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.35804420709609985,0.9097843170166016,0.4229640066623688,0.5,0.3586699962615967,0.10308530181646347,0.8674613237380981,0.000229654397116974,0.5,0.28903928399086,0.10000000149011612,0.7262313961982727,0.3304803967475891,1.0,0.0,0.015160723589360714,0.5,-0.0020740521140396595,0.6041660026137124,0.6024129028145221,0.37831893666528543
Wisconsin,feature_similar_cross_class,0.3,1,Random-Matched,random_matched,GCN,0.6666666666666666,0.4214848715992881,0.6,0.23333333333333334,0.20437956204379562,0.21789883268482488,0.2016806722689075,0.14789916574954987,0.1473684161901474,1190,950,0.21390604972839355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,2,Feature-only,feature_only,GCN,0.5294117647058824,0.3763157894736842,0.625,0.0,0.0,0.0,0.2016806722689075,0.14789916574954987,0.15368419885635376,1190,950,0.26317262649536133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,2,GCN-Jaccard,jaccard,GCN,0.5686274509803921,0.38632478632478634,0.7,0.058333333333333334,0.051094890510948905,0.05447470817120622,0.2016806722689075,0.14789916574954987,0.14947368204593658,1190,950,0.4172687530517578,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,2,DegreeAwareRandom,degree_aware_random,GCN,0.5294117647058824,0.26555772994129156,0.5125,0.1935483870967742,0.17518248175182483,0.1839080459770115,0.20840336134453785,0.14789916574954987,0.14649681746959686,1190,942,0.18540740013122559,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,2,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.5098039215686274,0.3415840455840456,0.65,0.06666666666666667,0.058394160583941604,0.0622568093385214,0.2016806722689075,0.14789916574954987,0.1473684161901474,1190,950,0.7376487255096436,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.641533374786377,-3.459542858763598e-05,0.7571428418159485,0.3206036388874054,0.5,0.30715620517730713,0.42174187302589417,0.3262598412647818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,2,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.5490196078431373,0.3868877453783114,0.6375,0.008333333333333333,0.0072992700729927005,0.007782101167315175,0.2016806722689075,0.14789916574954987,0.15789473056793213,1190,950,0.4866507053375244,0.3,0.1,0.5,,,,,0.1,0.5,,,0.641533374786377,,,,,0.30000001192092896,0.3053584694862366,0.3642861696363115,feature_pos_neg,False,3.125578132312512e-06,0.0006035217083990574,0.000600396073423326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,2,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.6078431372549019,0.4215238095238096,0.6625,0.09166666666666666,0.08029197080291971,0.08560311284046693,0.2016806722689075,0.14789916574954987,0.15157893300056458,1190,950,1.3376317024230957,0.3,,,,,200.0,stability_residual,,,,,0.641533374786377,,,,,,,0.4054441717400312,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.35846665501594543,0.9416569471359253,0.4029686152935028,0.5,0.5209178328514099,0.06559810042381287,0.8032817840576172,0.0008732901187613606,0.5,0.28903928399086,0.10000000149011612,0.7309241890907288,0.3240528106689453,1.0,0.0,-0.0295639056712389,0.5,0.00427195243537426,0.514391355624263,0.5165906990087018,0.38397268351767444
Wisconsin,feature_similar_cross_class,0.3,2,Random-Matched,random_matched,GCN,0.45098039215686275,0.22046024151287308,0.575,0.23333333333333334,0.20437956204379562,0.21789883268482488,0.2016806722689075,0.14789916574954987,0.1473684161901474,1190,950,0.2326068878173828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,3,Feature-only,feature_only,GCN,0.6470588235294118,0.4297435897435897,0.6375,0.0,0.0,0.0,0.2016806722689075,0.14789916574954987,0.15368419885635376,1190,950,0.23304128646850586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,3,GCN-Jaccard,jaccard,GCN,0.6078431372549019,0.34974358974358977,0.675,0.03333333333333333,0.029197080291970802,0.0311284046692607,0.2016806722689075,0.14789916574954987,0.14947368204593658,1190,950,0.21153664588928223,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,3,DegreeAwareRandom,degree_aware_random,GCN,0.5294117647058824,0.2882903981264636,0.5625,0.16279069767441862,0.15328467153284672,0.15789473684210528,0.21680672268907564,0.14789916574954987,0.1394849717617035,1190,932,0.21120810508728027,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,3,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.7058823529411765,0.44239596469104664,0.625,0.075,0.06569343065693431,0.07003891050583658,0.2016806722689075,0.14789916574954987,0.14315788447856903,1190,950,0.6451969146728516,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.6441283822059631,-4.033572167827515e-06,0.8271008729934692,0.3175891935825348,0.5000000596046448,0.30919700860977173,0.4088996648788452,0.39388168170082555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,3,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.6470588235294118,0.4587878787878788,0.65,0.0,0.0,0.0,0.2016806722689075,0.14789916574954987,0.14315788447856903,1190,950,0.40815138816833496,0.3,0.1,0.5,,,,,0.1,0.5,,,0.6441283822059631,,,,,0.30000001192092896,0.31288474798202515,0.3866302234405381,feature_pos_neg,False,-5.931999476160854e-05,0.0005451095057651401,0.0006044294568710029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,3,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.6862745098039216,0.4665389527458492,0.625,0.09166666666666666,0.08029197080291971,0.08560311284046693,0.2016806722689075,0.14789916574954987,0.14105261862277985,1190,950,1.2143752574920654,0.3,,,,,200.0,stability_residual,,,,,0.6441283822059631,,,,,,,0.4457654671214102,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.35587161779403687,0.8516221046447754,0.40542832016944885,0.5000000596046448,0.6774088144302368,0.06048107519745827,0.7509718537330627,0.0042385440319776535,0.5,0.28903928399086,0.10000000149011612,0.7291484475135803,0.3305476903915405,1.0,0.0,0.06513147056102753,0.5,-0.0036504536401480436,0.5635418990852007,0.5569598062027858,0.40759570331176487
Wisconsin,feature_similar_cross_class,0.3,3,Random-Matched,random_matched,GCN,0.6470588235294118,0.3707246376811594,0.55,0.24166666666666667,0.2116788321167883,0.22568093385214008,0.2016806722689075,0.14789916574954987,0.1473684161901474,1190,950,0.2225630283355713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,4,Feature-only,feature_only,GCN,0.7058823529411765,0.47375409069658714,0.65,0.0,0.0,0.0,0.2016806722689075,0.14789916574954987,0.15368419885635376,1190,950,0.22133255004882812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,4,GCN-Jaccard,jaccard,GCN,0.5490196078431373,0.33189048239895697,0.675,0.075,0.06569343065693431,0.07003891050583658,0.2016806722689075,0.14789916574954987,0.14947368204593658,1190,950,0.20367050170898438,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,4,DegreeAwareRandom,degree_aware_random,GCN,0.5490196078431373,0.3455357142857143,0.6,0.19658119658119658,0.1678832116788321,0.18110236220472442,0.19663865546218484,0.14789916574954987,0.14644351601600647,1190,956,0.20135164260864258,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,4,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.6078431372549019,0.40865859564164647,0.625,0.041666666666666664,0.0364963503649635,0.03891050583657587,0.2016806722689075,0.14789916574954987,0.14105261862277985,1190,950,0.6888227462768555,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.6441185474395752,-6.057451173546724e-05,0.7615546584129333,0.32236531376838684,0.5,0.3075685203075409,0.42317816615104675,0.3442052083001307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,4,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.5490196078431373,0.3498789346246973,0.625,0.008333333333333333,0.0072992700729927005,0.007782101167315175,0.2016806722689075,0.14789916574954987,0.14315788447856903,1190,950,0.3821849822998047,0.3,0.1,0.5,,,,,0.1,0.5,,,0.6441185474395752,,,,,0.30000001192092896,0.3021393120288849,0.38080515092595546,feature_pos_neg,False,3.0897808755980805e-05,0.0005882875411771238,0.0005573896924033761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,4,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.5490196078431373,0.35523809523809524,0.6875,0.125,0.10948905109489052,0.11673151750972763,0.2016806722689075,0.14789916574954987,0.14526315033435822,1190,950,1.2259836196899414,0.3,,,,,200.0,stability_residual,,,,,0.6441185474395752,,,,,,,0.4357807669014758,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.3558814823627472,0.8683398962020874,0.35776689648628235,0.5,0.5155351758003235,0.07776809483766556,0.8027157187461853,0.00018404949514660984,0.5,0.2890393137931824,0.10000000149011612,0.72732013463974,0.32628899812698364,1.0,0.0,-0.013572188094258308,0.5,0.0020219546277076006,0.5652471870716859,0.5663149842221018,0.40275874159308955
Wisconsin,feature_similar_cross_class,0.3,4,Random-Matched,random_matched,GCN,0.5098039215686274,0.3681318681318681,0.6125,0.23333333333333334,0.20437956204379562,0.21789883268482488,0.2016806722689075,0.14789916574954987,0.14105261862277985,1190,950,0.23938250541687012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,5,Feature-only,feature_only,GCN,0.6078431372549019,0.40972590627763045,0.675,0.0,0.0,0.0,0.2016806722689075,0.14789916574954987,0.15368419885635376,1190,950,0.2749776840209961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,5,GCN-Jaccard,jaccard,GCN,0.6274509803921569,0.35759562841530057,0.65,0.075,0.06569343065693431,0.07003891050583658,0.2016806722689075,0.14789916574954987,0.14947368204593658,1190,950,0.19452452659606934,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,5,DegreeAwareRandom,degree_aware_random,GCN,0.5686274509803921,0.32140862173649054,0.5875,0.20155038759689922,0.1897810218978102,0.19548872180451124,0.21680672268907564,0.14789916574954987,0.15879827737808228,1190,932,0.17937922477722168,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,5,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.6470588235294118,0.37241044323011535,0.625,0.06666666666666667,0.058394160583941604,0.0622568093385214,0.2016806722689075,0.14789916574954987,0.14315788447856903,1190,950,0.6317033767700195,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.6437084674835205,2.280660737596918e-06,0.8025209903717041,0.3592255115509033,0.5,0.31601276993751526,0.3921376168727875,0.3658798967264846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,5,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.6274509803921569,0.3681481481481481,0.65,0.016666666666666666,0.014598540145985401,0.01556420233463035,0.2016806722689075,0.14789916574954987,0.14526315033435822,1190,950,0.3771517276763916,0.3,0.1,0.5,,,,,0.1,0.5,,,0.6437084674835205,,,,,0.30000001192092896,0.31381040811538696,0.3929493513530743,feature_pos_neg,False,3.6214987630955875e-05,0.00038571632467210293,0.0003495013515930623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,5,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.5882352941176471,0.348,0.6375,0.14166666666666666,0.12408759124087591,0.13229571984435795,0.2016806722689075,0.14789916574954987,0.1473684161901474,1190,950,1.280198097229004,0.3,,,,,200.0,stability_residual,,,,,0.6437084674835205,,,,,,,0.43911564083766297,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.3562915027141571,0.8624873161315918,0.40738794207572937,0.5000000596046448,0.5969133377075195,0.08484794199466705,0.7793771028518677,0.002542989794164896,0.5,0.28903928399086,0.10000000149011612,0.718994140625,0.32193419337272644,1.0,0.0,0.05044926702976227,0.5,-0.003573999973013997,0.5275396041181908,0.5224795206068913,0.40532464220826825
Wisconsin,feature_similar_cross_class,0.3,5,Random-Matched,random_matched,GCN,0.5294117647058824,0.2615873015873016,0.5875,0.26666666666666666,0.23357664233576642,0.2490272373540856,0.2016806722689075,0.14789916574954987,0.14947368204593658,1190,950,0.20702385902404785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,6,Feature-only,feature_only,GCN,0.7254901960784313,0.49646962233169123,0.6625,0.0,0.0,0.0,0.2016806722689075,0.14789916574954987,0.15368419885635376,1190,950,0.21007204055786133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,6,GCN-Jaccard,jaccard,GCN,0.6078431372549019,0.3367928938756428,0.625,0.08333333333333333,0.072992700729927,0.07782101167315174,0.2016806722689075,0.14789916574954987,0.14947368204593658,1190,950,0.20464444160461426,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,6,DegreeAwareRandom,degree_aware_random,GCN,0.6470588235294118,0.38668063192807894,0.5625,0.16129032258064516,0.145985401459854,0.15325670498084287,0.20840336134453785,0.14789916574954987,0.15923567116260529,1190,942,0.18673300743103027,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,6,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.6862745098039216,0.4184615384615385,0.625,0.041666666666666664,0.0364963503649635,0.03891050583657587,0.2016806722689075,0.14789916574954987,0.1473684161901474,1190,950,0.6684043407440186,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.6426891088485718,-2.973624759761151e-05,0.8714286088943481,0.3487037420272827,0.5,0.32373756170272827,0.4123225212097168,0.36344149427851974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,6,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.6078431372549019,0.34993548387096773,0.65,0.016666666666666666,0.014598540145985401,0.01556420233463035,0.2016806722689075,0.14789916574954987,0.14315788447856903,1190,950,0.374544620513916,0.3,0.1,0.5,,,,,0.1,0.5,,,0.6426891088485718,,,,,0.29999998211860657,0.2997102737426758,0.3796337615146782,feature_pos_neg,False,-0.00012283601972740144,0.0008837977657094598,0.0010066338581964374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,6,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.6470588235294118,0.3972727272727273,0.6625,0.14166666666666666,0.12408759124087591,0.13229571984435795,0.2016806722689075,0.14789916574954987,0.14947368204593658,1190,950,1.284139633178711,0.3,,,,,200.0,stability_residual,,,,,0.6426891088485718,,,,,,,0.4491999490007331,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.35731083154678345,0.9069375991821289,0.37668755650520325,0.5,0.37930217385292053,0.11521822214126587,0.8606783747673035,0.0006473735556937754,0.5,0.2890393137931824,0.10000000149011612,0.7218611240386963,0.3259735107421875,1.0,0.0,-0.025454234331846237,0.5,0.0028015009593218565,0.5663149842221018,0.56878526121187,0.3955232206037038
Wisconsin,feature_similar_cross_class,0.3,6,Random-Matched,random_matched,GCN,0.5882352941176471,0.35515096618357483,0.55,0.2833333333333333,0.24817518248175183,0.2645914396887159,0.2016806722689075,0.14789916574954987,0.15578946471214294,1190,950,0.2186591625213623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,7,Feature-only,feature_only,GCN,0.6470588235294118,0.44826839826839826,0.6375,0.0,0.0,0.0,0.2016806722689075,0.14789916574954987,0.15368419885635376,1190,950,0.21077346801757812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,7,GCN-Jaccard,jaccard,GCN,0.5294117647058824,0.3238095238095238,0.65,0.05,0.043795620437956206,0.04669260700389105,0.2016806722689075,0.14789916574954987,0.14947368204593658,1190,950,0.2376847267150879,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,7,DegreeAwareRandom,degree_aware_random,GCN,0.49019607843137253,0.3090726817042606,0.5625,0.2047244094488189,0.1897810218978102,0.19696969696969696,0.21344537815126052,0.14789916574954987,0.14743590354919434,1190,936,0.2575259208679199,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,7,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.5294117647058824,0.2801731601731602,0.5875,0.1,0.08759124087591241,0.0933852140077821,0.2016806722689075,0.14789916574954987,0.15368419885635376,1190,950,0.6872875690460205,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.6433368921279907,-4.393456765683368e-05,0.7292016744613647,0.2878784239292145,0.5,0.2979434132575989,0.37565842270851135,0.422090651196889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,7,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.6274509803921569,0.4063636363636364,0.625,0.0,0.0,0.0,0.2016806722689075,0.14789916574954987,0.14526315033435822,1190,950,0.3677482604980469,0.3,0.1,0.5,,,,,0.1,0.5,,,0.6433368921279907,,,,,0.30000001192092896,0.30764564871788025,0.3916424951391324,feature_pos_neg,False,1.8352702682022937e-05,0.0004656360833905637,0.0004472833825275302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,7,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.6078431372549019,0.4101485827073853,0.6,0.15833333333333333,0.1386861313868613,0.14785992217898833,0.2016806722689075,0.14789916574954987,0.14526315033435822,1190,950,1.2501230239868164,0.3,,,,,200.0,stability_residual,,,,,0.6433368921279907,,,,,,,0.46227647977560327,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.35666313767433167,0.9345083832740784,0.38324788212776184,0.5000000596046448,0.49927207827568054,0.09169329702854156,0.8148699998855591,0.0020147222094237804,0.5,0.28903928399086,0.10000000149011612,0.7244001030921936,0.32281020283699036,1.0,0.0,-0.04490452632308006,0.5,0.004257170483469963,0.6077797787906799,0.6124454148471616,0.40183437988078924
Wisconsin,feature_similar_cross_class,0.3,7,Random-Matched,random_matched,GCN,0.5490196078431373,0.29494949494949496,0.575,0.24166666666666667,0.2116788321167883,0.22568093385214008,0.2016806722689075,0.14789916574954987,0.14947368204593658,1190,950,0.23040986061096191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,8,Feature-only,feature_only,GCN,0.5686274509803921,0.38604269293924465,0.675,0.0,0.0,0.0,0.2016806722689075,0.14789916574954987,0.15368419885635376,1190,950,0.228438138961792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,8,GCN-Jaccard,jaccard,GCN,0.5294117647058824,0.3461938841899805,0.6875,0.05,0.043795620437956206,0.04669260700389105,0.2016806722689075,0.14789916574954987,0.14947368204593658,1190,950,0.19933795928955078,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,8,DegreeAwareRandom,degree_aware_random,GCN,0.4117647058823529,0.206390977443609,0.5875,0.24031007751937986,0.22627737226277372,0.2330827067669173,0.21680672268907564,0.14789916574954987,0.15450644493103027,1190,932,0.5253269672393799,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,8,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.5490196078431373,0.2518518518518518,0.6375,0.025,0.021897810218978103,0.023346303501945526,0.2016806722689075,0.14789916574954987,0.14526315033435822,1190,950,0.6662991046905518,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.6411683559417725,-5.4891152103664353e-05,0.8161764740943909,0.3077595829963684,0.5,0.29185691475868225,0.44377365708351135,0.34726516431326304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,feature_similar_cross_class,0.3,8,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.49019607843137253,0.22972620599739244,0.625,0.008333333333333333,0.0072992700729927005,0.007782101167315175,0.2016806722689075,0.14789916574954987,0.15368419885635376,1190,950,0.37750673294067383,0.3,0.1,0.5,,,,,0.1,0.5,,,0.6411683559417725,,,,,0.30000001192092896,0.30695846676826477,0.32536735409428497,feature_pos_neg,False,-8.793340384727344e-05,0.0005281053017824888,0.0006160386838018894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
