dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_score_ratio,hp_lambda_pos,hp_lambda_neg,diag_mode,diag_lambda_pos,diag_lambda_neg,diag_degree_norm,diag_feature_risk_mean,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_consistency_weight,diag_num_checkpoints,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean,hp_num_views,hp_edge_dropout_rates,hp_use_gradient_confidence,hp_gradient_abstention_threshold,hp_checkpoint_control,diag_num_views,diag_use_gradient_confidence,diag_gradient_abstention_threshold,diag_skip_residualization,diag_feature_sim_mean,diag_raw_edge_score_mean,diag_raw_edge_score_std,diag_node_instability_mean,diag_node_entropy_mean,diag_node_jsd_mean,diag_node_confidence_mean,diag_projection_ratio,diag_residual_mean,diag_residual_std,diag_abstention_fraction,diag_edge_score_mean,diag_edge_score_std,diag_gradient_confidence_mean,diag_gradient_confidence_std,diag_projection_beta,diag_alpha,diag_residual_feature_sim_corr,diag_residual_auc,diag_raw_stability_auc,diag_feature_risk_auc
Cora,degree_aligned_random,0.3,6,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.728,0.7158856307987229,0.694,0.3877551020408163,0.33607075173720785,0.3600676818950931,0.19997084973036006,0.6669581532478333,0.7070504426956177,13722,10978,1.9322810173034668,0.3,0.1,0.5,,0.1,0.5,,0.8575940728187561,,,,0.3414843678474426,0.34792783856391907,0.6890199895297158,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.4422909089262248e-07,0.8249161839485168,0.437391459941864,0.4999999403953552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,6,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.755,0.7471570830217551,0.766,0.6020408163265306,0.52179406190777,0.5590524534686971,0.19997084973036006,0.6669581532478333,0.7515029907226562,13722,10978,2.752380847930908,0.3,,,,,,,0.8575940728187561,,,,,,0.8365197004838019,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.14240588247776031,0.6777299642562866,0.2953203618526459,0.5000000596046448,1.5882508754730225,0.005102930124849081,0.4320318102836609,0.0027459736447781324,0.4999999701976776,0.2887066900730133,0.10005829483270645,0.7251388430595398,0.33822378516197205,0.9999999403953552,0.0,0.052403952926397324,0.5,0.008258702233433723,0.5915219003446289,0.6076560183668032,0.7956477106007678
Cora,degree_aligned_random,0.3,6,Random-Matched,random_matched,GCN,0.742,0.7296258148188558,0.732,0.26749271137026237,0.23183828174352494,0.24839255499153975,0.19997084973036006,0.6669581532478333,0.671707034111023,13722,10978,0.8080699443817139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,7,Feature-only,feature_only,GCN,0.743,0.7394972950600815,0.724,0.5138483965014577,0.44535691724573595,0.4771573604060914,0.19997084973036006,0.6601078510284424,0.7201675772666931,13722,10978,0.7587518692016602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,7,GCN-Jaccard,jaccard,GCN,0.747,0.7376172085756573,0.722,0.5138483965014577,0.44535691724573595,0.4771573604060914,0.19997084973036006,0.6601078510284424,0.7201675772666931,13722,10978,0.5352344512939453,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,7,DegreeAwareRandom,degree_aware_random,GCN,0.723,0.7193602165624703,0.712,0.2644882860665845,0.2710044219835755,0.26770670826833076,0.23640868678035276,0.6601078510284424,0.6718839406967163,13722,10478,0.5933542251586914,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,7,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.713,0.6957556250478626,0.692,0.42784256559766765,0.3708149084017688,0.3972927241962775,0.19997084973036006,0.6601078510284424,0.7081435322761536,13722,10978,1.1912496089935303,0.3,0.1,0.5,feature_pos_neg,0.1,0.5,False,0.8580130338668823,5.999415407131892e-06,3.150273551000282e-05,2.5503321012365632e-05,0.29999998211860657,0.2817014157772064,0.693374588902504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,7,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.697,0.6892344334967515,0.686,0.39577259475218657,0.34301958307012004,0.36751269035533,0.19997084973036006,0.6601078510284424,0.6995809674263,13722,10978,2.0223963260650635,0.3,0.1,0.5,,0.1,0.5,,0.8580130338668823,,,,0.34162306785583496,0.35070979595184326,0.692055988971492,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.9856346966662386e-07,0.8284142017364502,0.4373817443847656,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,7,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.741,0.7290810270220671,0.732,0.5889212827988338,0.5104232469993683,0.5468697123519458,0.19997084973036006,0.6601078510284424,0.7433047890663147,13722,10978,2.730179786682129,0.3,,,,,,,0.8580130338668823,,,,,,0.830740098771118,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.1419869363307953,0.5709273815155029,0.21898005902767181,0.5,1.5694363117218018,0.017282113432884216,0.43331876397132874,0.0054814922623336315,0.4999999701976776,0.2887066900730133,0.10005829483270645,0.7246345281600952,0.3376747965812683,0.9999999403953552,0.0,0.07403980195522308,0.5,0.007832633331418037,0.5673852200471234,0.5904801082551754,0.8000085636584428
Cora,degree_aligned_random,0.3,7,Random-Matched,random_matched,GCN,0.691,0.6676354635940793,0.69,0.21793002915451895,0.18888186986734049,0.20236886632825718,0.19997084973036006,0.6601078510284424,0.6624157428741455,13722,10978,0.7222137451171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,8,Feature-only,feature_only,GCN,0.743,0.7437966110804838,0.718,0.5080174927113703,0.4403032217308907,0.4717428087986464,0.19997084973036006,0.6620026230812073,0.721260666847229,13722,10978,0.7246129512786865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,8,GCN-Jaccard,jaccard,GCN,0.739,0.7402785932214397,0.718,0.5021865889212828,0.43524952621604546,0.4663282571912013,0.19997084973036006,0.6620026230812073,0.7199854254722595,13722,10978,0.5168535709381104,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,8,DegreeAwareRandom,degree_aware_random,GCN,0.671,0.6757433061275959,0.69,0.2561881188118812,0.2615287428932407,0.25883088465145354,0.2355341786911529,0.6620026230812073,0.665967583656311,13722,10490,0.49056291580200195,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,8,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.715,0.7094614060500023,0.674,0.40816326530612246,0.35375868603916616,0.37901861252115066,0.19997084973036006,0.6620026230812073,0.7063217163085938,13722,10978,1.1518537998199463,0.3,0.1,0.5,feature_pos_neg,0.1,0.5,False,0.8573998808860779,5.1226838877482805e-06,2.611372656247113e-05,2.0991041310480796e-05,0.2999999523162842,0.280590683221817,0.6776516880640435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,8,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.699,0.7022872935798473,0.684,0.3622448979591837,0.3139608338597599,0.3363790186125212,0.19997084973036006,0.6620026230812073,0.6972125768661499,13722,10978,1.9054160118103027,0.3,0.1,0.5,,0.1,0.5,,0.8573998808860779,,,,0.3295363187789917,0.3458947241306305,0.6645319957668837,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.7524905615573516e-07,0.9031846523284912,0.510530948638916,0.4999999403953552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,8,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.753,0.7421542564828737,0.734,0.5962099125364432,0.5167403663929249,0.5536379018612521,0.19997084973036006,0.6620026230812073,0.7467662692070007,13722,10978,2.743152379989624,0.3,,,,,,,0.8573998808860779,,,,,,0.8320104645392727,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.14260010421276093,0.6211715936660767,0.24693451821804047,0.5,1.8824301958084106,0.0013815360143780708,0.24605132639408112,0.0009262607782147825,0.4999999701976776,0.2887066900730133,0.10005829483270645,0.7258281707763672,0.33588364720344543,0.9999999403953552,0.0,0.03043564409017563,0.5,0.008702831342816353,0.5848918573312457,0.5942052697558393,0.7923662016638033
Cora,degree_aligned_random,0.3,8,Random-Matched,random_matched,GCN,0.677,0.6686278219064988,0.662,0.22521865889212828,0.19519898926089704,0.20913705583756348,0.19997084973036006,0.6620026230812073,0.6618691682815552,13722,10978,0.7270200252532959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,9,Feature-only,feature_only,GCN,0.729,0.71893382184712,0.704,0.5080174927113703,0.4403032217308907,0.4717428087986464,0.19997084973036006,0.6634601354598999,0.7201675772666931,13722,10978,0.9720537662506104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,9,GCN-Jaccard,jaccard,GCN,0.723,0.7148653010412241,0.7,0.5087463556851312,0.4409349336702464,0.47241962774957696,0.19997084973036006,0.6634601354598999,0.7199854254722595,13722,10978,0.6823992729187012,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,9,DegreeAwareRandom,degree_aware_random,GCN,0.714,0.7114054428991967,0.674,0.2527539779681763,0.260897030953885,0.2567609574137395,0.23815770295875238,0.6634601354598999,0.6705567240715027,13722,10454,0.6426637172698975,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,9,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.718,0.7077220350259027,0.69,0.41253644314868804,0.35754895767530004,0.38307952622673425,0.19997084973036006,0.6634601354598999,0.703406810760498,13722,10978,1.399315357208252,0.3,0.1,0.5,feature_pos_neg,0.1,0.5,False,0.8574197292327881,7.099042250047205e-06,3.1058913009474054e-05,2.3959870304679498e-05,0.2999999523162842,0.28452280163764954,0.6839649176057568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,9,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.717,0.7142250840207904,0.694,0.4161807580174927,0.36070751737207835,0.3864636209813875,0.19997084973036006,0.6634601354598999,0.7088722586631775,13722,10978,2.0730996131896973,0.3,0.1,0.5,,0.1,0.5,,0.8574197292327881,,,,0.3534560799598694,0.3509424328804016,0.7109470245266529,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,3.8285656955849845e-07,0.7897900938987732,0.36655664443969727,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,9,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.748,0.7388460839010598,0.718,0.5597667638483965,0.48515476942514213,0.5197969543147208,0.19997084973036006,0.6634601354598999,0.7329203486442566,13722,10978,2.8008406162261963,0.3,,,,,,,0.8574197292327881,,,,,,0.8163790649849421,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.1425802856683731,0.5934957265853882,0.22223614156246185,0.5,1.570483922958374,0.1264019012451172,0.4028739929199219,0.0001559777301736176,0.4999999701976776,0.2887066900730133,0.10005829483270645,0.7285566329956055,0.33743566274642944,0.9999999403953552,0.0,0.012489560060203075,0.5,0.003489451017230749,0.5573041004783441,0.561160918502936,0.792817454399566
Cora,degree_aligned_random,0.3,9,Random-Matched,random_matched,GCN,0.707,0.7055927345265989,0.684,0.23615160349854228,0.20467466835123183,0.21928934010152287,0.19997084973036006,0.6634601354598999,0.6638731956481934,13722,10978,0.8111655712127686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,10,Feature-only,feature_only,GCN,0.704,0.7007141062684631,0.708,0.4963556851311953,0.43019583070120027,0.46091370558375633,0.19997084973036006,0.6601078510284424,0.7148842811584473,13722,10978,0.8351342678070068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,10,GCN-Jaccard,jaccard,GCN,0.715,0.7116030299599132,0.71,0.48833819241982507,0.4232469993682881,0.45346869712351945,0.19997084973036006,0.6601078510284424,0.7134268283843994,13722,10978,0.7227110862731934,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,10,DegreeAwareRandom,degree_aware_random,GCN,0.687,0.6788403561191566,0.676,0.24648318042813455,0.2545799115603285,0.25046612802983215,0.23830345430695232,0.6601078510284424,0.6653271913528442,13722,10452,0.47969532012939453,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,10,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.706,0.7032404028299502,0.676,0.40524781341107874,0.35123183828174354,0.3763113367174281,0.19997084973036006,0.6601078510284424,0.7014027833938599,13722,10978,1.412710189819336,0.3,0.1,0.5,feature_pos_neg,0.1,0.5,False,0.8575035929679871,1.216428131556313e-07,8.820804282549943e-07,7.604376719427819e-07,0.2999999523162842,0.2817637324333191,0.6809029459224419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,10,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.696,0.689382267173704,0.686,0.391399416909621,0.3392293114339861,0.3634517766497462,0.19997084973036006,0.6601078510284424,0.6966660618782043,13722,10978,2.186879873275757,0.3,0.1,0.5,,0.1,0.5,,0.8575035929679871,,,,0.34431231021881104,0.35193443298339844,0.6957420724220995,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,8.217749041250499e-07,0.8276854157447815,0.4223613440990448,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,10,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.74,0.7346244170057844,0.722,0.5954810495626822,0.5161086544535691,0.5529610829103214,0.19997084973036006,0.6601078510284424,0.7462196946144104,13722,10978,3.390977144241333,0.3,,,,,,,0.8575035929679871,,,,,,0.8373009622655647,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.14249631762504578,0.7300692796707153,0.408791720867157,0.5,0.6717991232872009,0.07454164326190948,0.7759501338005066,0.0037223808467388153,0.4999999701976776,0.2887066900730133,0.10005829483270645,0.7245744466781616,0.33604151010513306,0.9999999403953552,0.0,0.061013542115688324,0.5,0.007114112377166748,0.5910367460539547,0.6093406234343347,0.7947599566443098
Cora,degree_aligned_random,0.3,10,Random-Matched,random_matched,GCN,0.687,0.6715359544973275,0.678,0.22667638483965014,0.19646241313960833,0.2104906937394247,0.19997084973036006,0.6601078510284424,0.6553106307983398,13722,10978,0.7328450679779053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,11,Feature-only,feature_only,GCN,0.706,0.7048218698800074,0.694,0.4963556851311953,0.43019583070120027,0.46091370558375633,0.19997084973036006,0.6608365774154663,0.7165239453315735,13722,10978,0.756030797958374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,11,GCN-Jaccard,jaccard,GCN,0.722,0.7165137629031454,0.69,0.48833819241982507,0.4232469993682881,0.45346869712351945,0.19997084973036006,0.6608365774154663,0.7148842811584473,13722,10978,0.5322060585021973,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,11,DegreeAwareRandom,degree_aware_random,GCN,0.718,0.7075709036835484,0.69,0.25392038600723765,0.26595072646873025,0.25979635914841104,0.24165573531555162,0.6608365774154663,0.672881007194519,13722,10406,0.4380807876586914,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,11,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.695,0.6922171043284248,0.66,0.40160349854227406,0.34807327858496523,0.372927241962775,0.19997084973036006,0.6608365774154663,0.7012206315994263,13722,10978,1.2555656433105469,0.3,0.1,0.5,feature_pos_neg,0.1,0.5,False,0.8576833605766296,7.1359290814143606e-06,3.536503209033981e-05,2.8229100280441344e-05,0.29999998211860657,0.2803322672843933,0.6908580342914975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,11,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.706,0.700829229845438,0.678,0.3943148688046647,0.3417561591914087,0.36615905245346875,0.19997084973036006,0.6608365774154663,0.7015849947929382,13722,10978,1.9278249740600586,0.3,0.1,0.5,,0.1,0.5,,0.8576833605766296,,,,0.358387291431427,0.3386979401111603,0.7062276168948355,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,6.531662393172155e-07,0.8105232119560242,0.42401477694511414,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,11,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.709,0.705135085568663,0.702,0.5750728862973761,0.4984207201516109,0.534010152284264,0.19997084973036006,0.6608365774154663,0.7360174655914307,13722,10978,2.8478102684020996,0.3,,,,,,,0.8576833605766296,,,,,,0.8295717668090072,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.1423165649175644,0.5388678312301636,0.18649162352085114,0.5,1.6681612730026245,0.03852325677871704,0.37995997071266174,3.246021515224129e-05,0.4999999701976776,0.2887066900730133,0.10005829483270645,0.7249619364738464,0.33502310514450073,0.9999999403953552,0.0,0.005697594955563545,0.5,0.009258302859961987,0.5654371224001128,0.5671943779313026,0.7984476259575917
Cora,degree_aligned_random,0.3,11,Random-Matched,random_matched,GCN,0.706,0.7008147321055445,0.71,0.23760932944606414,0.20593809222994314,0.22064297800338412,0.19997084973036006,0.6608365774154663,0.6673346757888794,13722,10978,0.7480354309082031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,12,Feature-only,feature_only,GCN,0.72,0.7095355234911399,0.714,0.5174927113702624,0.4485154769425142,0.4805414551607445,0.19997084973036006,0.6646261215209961,0.720896303653717,13722,10978,0.7872123718261719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,12,GCN-Jaccard,jaccard,GCN,0.726,0.7159653147085886,0.71,0.5153061224489796,0.44662034112444726,0.47851099830795263,0.19997084973036006,0.6646261215209961,0.7205319404602051,13722,10978,0.5278923511505127,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,12,DegreeAwareRandom,degree_aware_random,GCN,0.725,0.7126584243471924,0.71,0.24740378741600488,0.2558433354390398,0.25155279503105593,0.23859495700335231,0.6646261215209961,0.6686447262763977,13722,10448,0.45011091232299805,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,12,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.718,0.7103564965088793,0.72,0.4198250728862974,0.3638660770688566,0.3898477157360406,0.19997084973036006,0.6646261215209961,0.7052286267280579,13722,10978,1.183002233505249,0.3,0.1,0.5,feature_pos_neg,0.1,0.5,False,0.8579357862472534,5.748745024902746e-06,3.3007527235895395e-05,2.7258784029982053e-05,0.29999998211860657,0.27955180406570435,0.6913187722813705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,12,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.719,0.7113459165265608,0.698,0.38994169096209913,0.3379658875552748,0.362098138747885,0.19997084973036006,0.6646261215209961,0.7019493579864502,13722,10978,1.924957275390625,0.3,0.1,0.5,,0.1,0.5,,0.8579357862472534,,,,0.3426991105079651,0.3440009653568268,0.6758150795552499,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.687600672539702e-07,0.8714472651481628,0.4685872197151184,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,12,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.712,0.7042192171820536,0.724,0.5604956268221575,0.4857864813644978,0.5204737732656515,0.19997084973036006,0.6646261215209961,0.728912353515625,13722,10978,2.8870620727539062,0.3,,,,,,,0.8579357862472534,,,,,,0.8182650446902087,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.142064169049263,0.5729181170463562,0.2029416710138321,0.5000000596046448,1.5861138105392456,0.12599872052669525,0.3917173147201538,2.0209527065162547e-05,0.4999999701976776,0.2887066900730133,0.10005829483270645,0.7261145710945129,0.33562594652175903,0.9999999403953552,0.0,0.004495664499700069,0.5,0.0034689712338149548,0.5338108016757243,0.535195439322261,0.8002363593667752
Cora,degree_aligned_random,0.3,12,Random-Matched,random_matched,GCN,0.72,0.7080844951074531,0.706,0.2259475218658892,0.19583070120025267,0.2098138747884941,0.19997084973036006,0.6646261215209961,0.6644197106361389,13722,10978,0.724250316619873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,13,Feature-only,feature_only,GCN,0.704,0.6938628863839157,0.706,0.5080174927113703,0.4403032217308907,0.4717428087986464,0.19997084973036006,0.6596705913543701,0.7161595821380615,13722,10978,0.7208983898162842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,13,GCN-Jaccard,jaccard,GCN,0.704,0.6982525838887497,0.702,0.4970845481049563,0.4308275426405559,0.46159052453468696,0.19997084973036006,0.6596705913543701,0.7139734029769897,13722,10978,0.5187394618988037,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,13,DegreeAwareRandom,degree_aware_random,GCN,0.715,0.7041229066873805,0.712,0.26220614828209765,0.27479469361970943,0.26835286859962987,0.24180148666375167,0.6596705913543701,0.6685889959335327,13722,10404,0.43675851821899414,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,13,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.688,0.6851492904925355,0.694,0.40889212827988336,0.3543903979785218,0.37969543147208124,0.19997084973036006,0.6596705913543701,0.6990343928337097,13722,10978,1.229889154434204,0.3,0.1,0.5,feature_pos_neg,0.1,0.5,False,0.8578538298606873,6.0217698774067685e-06,3.235169788240455e-05,2.6329928004997782e-05,0.2999999523162842,0.28465718030929565,0.6942057604756103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,13,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.696,0.6916999754769831,0.698,0.4008746355685131,0.3474415666456096,0.3722504230118443,0.19997084973036006,0.6596705913543701,0.700309693813324,13722,10978,1.897446632385254,0.3,0.1,0.5,,0.1,0.5,,0.8578538298606873,,,,0.3354274034500122,0.35128918290138245,0.7036421221403903,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,3.2962649498813335e-08,0.8509691953659058,0.38966578245162964,0.4999999403953552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,13,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.734,0.7218987740137519,0.752,0.5860058309037901,0.5078963992419456,0.5441624365482233,0.19997084973036006,0.6596705913543701,0.7394789457321167,13722,10978,2.6861042976379395,0.3,,,,,,,0.8578538298606873,,,,,,0.8317692937249868,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.14214617013931274,0.5907629132270813,0.21929973363876343,0.5,1.8893016576766968,0.0017592424992471933,0.24096955358982086,0.0008606808842159808,0.4999999701976776,0.2887066900730133,0.10005829483270645,0.7259290814399719,0.33793509006500244,0.9999999403953552,0.0,0.029338430613279343,0.5,0.0076352977193892,0.5750817706701341,0.5843373140680741,0.7994989332230931
Cora,degree_aligned_random,0.3,13,Random-Matched,random_matched,GCN,0.69,0.6740396326427541,0.694,0.24708454810495628,0.21415034744156664,0.2294416243654822,0.19997084973036006,0.6596705913543701,0.6627801060676575,13722,10978,0.7195193767547607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
